id,name,set,set_name,rarity,type_line,colors,color_identity,mana_cost,power,toughness,oracle_text,keywords
888a511d-218e-49a9-a57a-ee0e9e4ddc5d,Favored of Iroas,j22,Jumpstart 2022,uncommon,Creature — Human Soldier,['W'],['W'],{2}{W},2,2,"Constellation — Whenever an enchantment enters the battlefield under your control, Favored of Iroas gains double strike until end of turn.",['Constellation']
889f5a07-3b5c-494b-834a-3a5e444e38cc,Goldnight Commander,j22,Jumpstart 2022,uncommon,Creature — Human Cleric Soldier,['W'],['W'],{3}{W},2,2,"Whenever another creature enters the battlefield under your control, creatures you control get +1/+1 until end of turn.",[]
88d1c576-0203-4ede-8728-1efa87c33d20,Prowling Serpopard,j22,Jumpstart 2022,rare,Creature — Cat Snake,['G'],['G'],{1}{G}{G},4,3,"This spell can't be countered.
Creature spells you control can't be countered.",[]
895da74d-26ce-4e0c-baef-6eabc40bf0de,Archon of Sun's Grace,j22,Jumpstart 2022,rare,Creature — Archon,['W'],['W'],{2}{W}{W},3,4,"Flying, lifelink
Pegasus creatures you control have lifelink.
Constellation — Whenever an enchantment enters the battlefield under your control, create a 2/2 white Pegasus creature token with flying.","['Flying', 'Lifelink', 'Constellation']"
89872245-6be7-4d28-8b0a-d8df42e2f150,Cone of Flame,j22,Jumpstart 2022,uncommon,Sorcery,['R'],['R'],{3}{R}{R},,,"Cone of Flame deals 1 damage to any target, 2 damage to another target, and 3 damage to a third target.",[]
8987aa13-8d61-4db7-9680-63421e729325,Nezumi Bone-Reader,j22,Jumpstart 2022,uncommon,Creature — Rat Shaman,['B'],['B'],{1}{B},1,1,"{B}, Sacrifice a creature: Target player discards a card. Activate only as a sorcery.",[]
89b77ad5-1585-49dc-b635-780143e1e1c8,Savannah Lions,j22,Jumpstart 2022,uncommon,Creature — Cat,['W'],['W'],{W},2,1,,[]
8a0567fb-2b4f-4fa9-8dfe-df4e665a4c5c,Pirated Copy,j22,Jumpstart 2022,mythic,Creature — Shapeshifter Pirate,['U'],['U'],{4}{U},0,0,"You may have Pirated Copy enter the battlefield as a copy of any creature on the battlefield, except it's a Pirate in addition to its other types and it has ""Whenever this creature or another creature with the same name deals combat damage to a player, you may draw a card.""",[]
8acb92c7-29d0-40fc-80ae-3c7f0cdd2218,Fireslinger,j22,Jumpstart 2022,common,Creature — Human Wizard,['R'],['R'],{1}{R},1,1,{T}: Fireslinger deals 1 damage to any target and 1 damage to you.,[]
8b71345a-c3e8-4b35-beb7-6347e41d7626,"Kibo, Uktabi Prince",j22,Jumpstart 2022,mythic,Legendary Creature — Monkey Noble,['G'],"['G', 'R']",{2}{G},2,2,"{T}: Each player creates a colorless artifact token named Banana with ""{T}, Sacrifice this artifact: Add {R} or {G}. You gain 2 life.""
Whenever an artifact an opponent controls is put into a graveyard from the battlefield, put a +1/+1 counter on each creature you control that's an Ape or a Monkey.
Whenever Kibo attacks, defending player sacrifices an artifact.",[]
8cbaf939-e475-4fb6-b5cd-440632bba505,Hieroglyphic Illumination,j22,Jumpstart 2022,common,Instant,['U'],['U'],{3}{U},,,"Draw two cards.
Cycling {U} ({U}, Discard this card: Draw a card.)",['Cycling']
8d22523a-bb2d-489d-994e-65455def4fc5,Alchemist's Vial,j22,Jumpstart 2022,common,Artifact,[],[],{2},,,"When Alchemist's Vial enters the battlefield, draw a card.
{1}, {T}, Sacrifice Alchemist's Vial: Target creature can't attack or block this turn.",[]
8d3ff91c-3d6c-45ed-bc58-28b17e8a213d,Gearseeker Serpent,j22,Jumpstart 2022,common,Creature — Serpent,['U'],['U'],{5}{U}{U},5,6,"This spell costs {1} less to cast for each artifact you control.
{5}{U}: Gearseeker Serpent can't be blocked this turn.",[]
8d8d27af-e4cf-4e18-825e-8f6c972e64ba,Sling-Gang Lieutenant,j22,Jumpstart 2022,uncommon,Creature — Goblin,['B'],['B'],{3}{B},1,1,"When Sling-Gang Lieutenant enters the battlefield, create two 1/1 red Goblin creature tokens.
Sacrifice a Goblin: Target player loses 1 life and you gain 1 life.",[]
8d90d050-65e3-4ed3-9ea1-347a05022b3e,Artificer's Epiphany,j22,Jumpstart 2022,common,Instant,['U'],['U'],{2}{U},,,"Draw two cards. If you control no artifacts, discard a card.",[]
8db1cc35-8901-4528-9100-38f12d89540c,Blisterpod,j22,Jumpstart 2022,common,Creature — Eldrazi Drone,[],['G'],{G},1,1,"Devoid (This card has no color.)
When Blisterpod dies, create a 1/1 colorless Eldrazi Scion creature token. It has ""Sacrifice this creature: Add {C}.""",['Devoid']
8e8bb46d-acc2-4631-89c7-b92f927a5940,Burglar Rat,j22,Jumpstart 2022,common,Creature — Rat,['B'],['B'],{1}{B},1,1,"When Burglar Rat enters the battlefield, each opponent discards a card.",[]
8e8e6238-0716-4ed0-b405-05330b7abc54,Hotshot Mechanic,j22,Jumpstart 2022,uncommon,Artifact Creature — Fox Pilot,['W'],['W'],{W},2,1,Hotshot Mechanic crews Vehicles as though its power were 2 greater.,[]
8f9ad5c0-a343-4d1a-9a85-1f4d5fa64079,Eidolon of Rhetoric,j22,Jumpstart 2022,uncommon,Enchantment Creature — Spirit,['W'],['W'],{2}{W},1,4,Each player can't cast more than one spell each turn.,[]
8faf1d83-3b6b-4e07-a024-3dfd37c29814,"Mizzix, Replica Rider",j22,Jumpstart 2022,rare,Legendary Creature — Goblin Wizard,['R'],"['R', 'U']",{4}{R},4,5,"Flying
Whenever you cast a spell from anywhere other than your hand, you may pay {1}{U/R}. If you do, copy that spell and you may choose new targets for the copy. If the copy is a permanent spell, it gains haste and ""At the beginning of your end step, sacrifice this permanent."" (A copy of a permanent spell becomes a token.)",['Flying']
900eedf8-71b0-4b82-9709-019018bc29fe,Forest,j22,Jumpstart 2022,common,Basic Land — Forest,[],['G'],,,,({T}: Add {G}.),[]
90202611-961d-48b5-87b6-58486b572216,Ivy Lane Denizen,j22,Jumpstart 2022,common,Creature — Elf Warrior,['G'],['G'],{3}{G},2,3,"Whenever another green creature enters the battlefield under your control, put a +1/+1 counter on target creature.",[]
9021592a-1170-4e8e-a9bd-3086bbc0d435,Brineborn Cutthroat,j22,Jumpstart 2022,uncommon,Creature — Merfolk Pirate,['U'],['U'],{1}{U},2,1,"Flash (You may cast this spell any time you could cast an instant.)
Whenever you cast a spell during an opponent's turn, put a +1/+1 counter on Brineborn Cutthroat.",['Flash']
909b15e4-c6c8-44bf-a993-13a97de40e36,Planar Atlas,j22,Jumpstart 2022,uncommon,Artifact,[],[],{2},,,"Planar Atlas enters the battlefield tapped.
When Planar Atlas enters the battlefield, you may look at the top four cards of your library. If you do, reveal up to one land card from among them, then put that card on top of your library and the rest on the bottom in a random order.
{T}: Add {C}.",[]
90f1f7a6-d7ef-462c-9e6c-980c35bb81ed,Reave Soul,j22,Jumpstart 2022,common,Sorcery,['B'],['B'],{1}{B},,,Destroy target creature with power 3 or less.,[]
9154f49f-229f-4362-a8e1-616666a81bee,Searing Spear,j22,Jumpstart 2022,common,Instant,['R'],['R'],{1}{R},,,Searing Spear deals 3 damage to any target.,[]
9180de1c-27ad-48f1-b9c1-2008623911d0,Engulfing Slagwurm,j22,Jumpstart 2022,rare,Creature — Wurm,['G'],['G'],{5}{G}{G},7,7,"Whenever Engulfing Slagwurm blocks or becomes blocked by a creature, destroy that creature. You gain life equal to that creature's toughness.",[]
9185d2cc-5380-4be1-ab67-a755b2e02016,Midnight Guard,j22,Jumpstart 2022,common,Creature — Human Soldier,['W'],['W'],{2}{W},2,3,"Whenever another creature enters the battlefield, untap Midnight Guard.",[]
92867aa1-698d-47cf-bed7-b758a2cc0e5d,Tolarian Sentinel,j22,Jumpstart 2022,common,Creature — Human Spellshaper,['U'],['U'],{3}{U},1,3,"Flying
{U}, {T}, Discard a card: Return target permanent you control to its owner's hand.",['Flying']
92ea1091-01bd-4540-8681-344085b5ff84,Servant of the Scale,j22,Jumpstart 2022,common,Creature — Human Soldier,['G'],['G'],{G},0,0,"Servant of the Scale enters the battlefield with a +1/+1 counter on it.
When Servant of the Scale dies, put X +1/+1 counters on target creature you control, where X is the number of +1/+1 counters on Servant of the Scale.",[]
931d53de-a1c7-4ed7-a8b9-e8e76ad4bfd0,Drudge Beetle,j22,Jumpstart 2022,common,Creature — Insect,['G'],['G'],{1}{G},2,2,"Scavenge {5}{G} ({5}{G}, Exile this card from your graveyard: Put a number of +1/+1 counters equal to this card's power on target creature. Scavenge only as a sorcery.)",['Scavenge']
9332ac39-1a34-42e2-9c84-645cbf1721cf,Piranha Marsh,j22,Jumpstart 2022,common,Land,[],['B'],,,,"Piranha Marsh enters the battlefield tapped.
When Piranha Marsh enters the battlefield, target player loses 1 life.
{T}: Add {B}.",[]
944c5ac7-09ab-4b6f-b809-5422c22ea6a1,Phalanx Tactics,j22,Jumpstart 2022,uncommon,Instant,['W'],['W'],{1}{W},,,Target creature you control gets +2/+1 until end of turn. Each other creature you control gets +1/+1 until end of turn.,[]
94a1a840-bcdc-4d6f-a28d-9805578473f6,Chains of Custody,j22,Jumpstart 2022,common,Enchantment — Aura,['W'],['W'],{2}{W},,,"Enchant creature you control
When Chains of Custody enters the battlefield, exile target nonland permanent an opponent controls until Chains of Custody leaves the battlefield.
Enchanted creature has ward {2}. (Whenever it becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)",['Enchant']
94bb131e-b659-4caa-98c5-505b72ac26ac,Prowling Felidar,j22,Jumpstart 2022,common,Creature — Cat Beast,['W'],['W'],{3}{W},2,3,"Vigilance
Landfall — Whenever a land enters the battlefield under your control, put a +1/+1 counter on Prowling Felidar.","['Vigilance', 'Landfall']"
9524677a-d27c-41e1-9122-f471980a1fff,Keldon Raider,j22,Jumpstart 2022,common,Creature — Human Warrior,['R'],['R'],{2}{R}{R},4,3,"When Keldon Raider enters the battlefield, you may discard a card. If you do, draw a card.",[]
9526bea2-8d47-4a82-a617-6c57c7abc69a,Instruments of War,j22,Jumpstart 2022,uncommon,Artifact,[],[],{4},,,"Flash
As Instruments of War enters the battlefield, choose a creature type.
Creatures you control of the chosen type get +1/+1.",['Flash']
952cb0b3-a6b7-4279-8833-3d8890b2d005,"Preston, the Vanisher",j22,Jumpstart 2022,rare,Legendary Creature — Rabbit Wizard,['W'],['W'],{3}{W},2,5,"Whenever another nontoken creature enters the battlefield under your control, if it wasn't cast, create a token that's a copy of that creature, except it's a 0/1 white Illusion.
{1}{W}, Sacrifice five Illusions: Exile target nonland permanent.",[]
955e94dd-f3f1-4f5a-8940-54190d5f2f77,Deem Worthy,j22,Jumpstart 2022,uncommon,Instant,['R'],['R'],{4}{R},,,"Deem Worthy deals 7 damage to target creature.
Cycling {3}{R} ({3}{R}, Discard this card: Draw a card.)
When you cycle Deem Worthy, you may have it deal 2 damage to target creature.",['Cycling']
959fb12c-3ea2-4caa-80d9-2a844e83ba0f,Nirkana Assassin,j22,Jumpstart 2022,common,Creature — Vampire Assassin Ally,['B'],['B'],{2}{B},2,3,"Whenever you gain life, Nirkana Assassin gains deathtouch until end of turn. (Any amount of damage it deals to a creature is enough to destroy it.)",[]
95b03fbb-10e9-4bf8-8fd3-e99e8c1cd84f,"Tezzeret, Artifice Master",j22,Jumpstart 2022,mythic,Legendary Planeswalker — Tezzeret,['U'],['U'],{3}{U}{U},,,"+1: Create a 1/1 colorless Thopter artifact creature token with flying.
0: Draw a card. If you control three or more artifacts, draw two cards instead.
−9: You get an emblem with ""At the beginning of your end step, search your library for a permanent card, put it onto the battlefield, then shuffle.""",[]
95c18de8-4448-4c32-8161-dc23ab237880,Mystic Skyfish,j22,Jumpstart 2022,common,Creature — Fish,['U'],['U'],{2}{U},3,1,"Whenever you draw your second card each turn, Mystic Skyfish gains flying until end of turn.",[]
95e7ec98-fd08-479b-ace6-10c7c700ab51,Hungry Flames,j22,Jumpstart 2022,common,Instant,['R'],['R'],{2}{R},,,Hungry Flames deals 3 damage to target creature and 2 damage to target player or planeswalker.,[]
95f050b4-ae64-47ae-8e55-047e7a588d9c,Scrounging Bandar,j22,Jumpstart 2022,common,Creature — Cat Monkey,['G'],['G'],{1}{G},0,0,"Scrounging Bandar enters the battlefield with two +1/+1 counters on it.
At the beginning of your upkeep, you may move any number of +1/+1 counters from Scrounging Bandar onto another target creature.",[]
95febc2d-e12c-41fa-9e21-be775d5ca164,Shaper Apprentice,j22,Jumpstart 2022,common,Creature — Merfolk Wizard,['U'],['U'],{1}{U},2,1,Shaper Apprentice has flying as long as you control another Merfolk.,[]
9622e628-3a8f-44ea-aec2-60c8fbd1baae,Electric Revelation,j22,Jumpstart 2022,common,Instant,['R'],['R'],{2}{R},,,"As an additional cost to cast this spell, discard a card.
Draw two cards.
Flashback {3}{R} (You may cast this card from your graveyard for its flashback cost and any additional costs. Then exile it.)",['Flashback']
9638a43f-6b61-4455-8e0f-4142652c4b54,"Kari Zev, Skyship Raider",j22,Jumpstart 2022,rare,Legendary Creature — Human Pirate,['R'],['R'],{1}{R},1,3,"First strike, menace
Whenever Kari Zev, Skyship Raider attacks, create Ragavan, a legendary 2/1 red Monkey creature token. Ragavan enters the battlefield tapped and attacking. Exile that token at end of combat.","['First strike', 'Menace']"
97012a9c-34cb-4d66-bb2c-3127be4c0f28,Tormented Soul,j22,Jumpstart 2022,common,Creature — Spirit,['B'],['B'],{B},1,1,Tormented Soul can't block and can't be blocked.,[]
972040b8-1033-4c5a-8c3b-369b942fc594,Spiteful Prankster,j22,Jumpstart 2022,uncommon,Creature — Devil,['R'],['R'],{2}{R},3,2,"As long as it's your turn, Spiteful Prankster has first strike.
Whenever another creature dies, Spiteful Prankster deals 1 damage to target player or planeswalker.",[]
98bee15d-6868-4dfc-9dd9-b437c5f3d6db,"Arlinn, Voice of the Pack",j22,Jumpstart 2022,uncommon,Legendary Planeswalker — Arlinn,['G'],['G'],{4}{G}{G},,,"Each creature you control that's a Wolf or a Werewolf enters the battlefield with an additional +1/+1 counter on it.
−2: Create a 2/2 green Wolf creature token.",[]
98c9c3ac-4ffe-4f83-a3d2-fa2e834f8e29,Basri's Acolyte,j22,Jumpstart 2022,common,Creature — Cat Cleric,['W'],['W'],{2}{W}{W},2,3,"Lifelink (Damage dealt by this creature also causes you to gain that much life.)
When Basri's Acolyte enters the battlefield, put a +1/+1 counter on each of up to two other target creatures you control.",['Lifelink']
9978703f-30bc-4126-a8e5-e7fcb654956c,Windrider Patrol,j22,Jumpstart 2022,uncommon,Creature — Merfolk Wizard,['U'],['U'],{3}{U}{U},4,3,"Flying
Whenever Windrider Patrol deals combat damage to a player, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)","['Scry', 'Flying']"
9990b3d4-50cd-4c54-9068-5403796ab394,Manakin,j22,Jumpstart 2022,common,Artifact Creature — Construct,[],[],{2},1,1,{T}: Add {C}.,[]
99bd004c-50a8-43df-9dec-a7822b720966,Pridemalkin,j22,Jumpstart 2022,common,Creature — Cat,['G'],['G'],{2}{G},2,1,"When Pridemalkin enters the battlefield, put a +1/+1 counter on target creature you control.
Each creature you control with a +1/+1 counter on it has trample. (They can deal excess combat damage to the player or planeswalker they're attacking.)",[]
99ffe5ca-9b60-4882-ad17-5657bff0ae20,Ironshell Beetle,j22,Jumpstart 2022,common,Creature — Insect,['G'],['G'],{1}{G},1,1,"When Ironshell Beetle enters the battlefield, put a +1/+1 counter on target creature.",[]
9a0f1eb3-379d-4dc0-a3c8-618cfd3414b2,Glory Bearers,j22,Jumpstart 2022,common,Enchantment Creature — Human Cleric,['W'],['W'],{3}{W},3,4,"Whenever another creature you control attacks, it gets +0/+1 until end of turn.",[]
9a3353a2-b443-4084-b43f-0ff3a22b26c1,Fetid Imp,j22,Jumpstart 2022,common,Creature — Imp,['B'],['B'],{1}{B},1,2,"Flying
{B}: Fetid Imp gains deathtouch until end of turn. (Any amount of damage it deals to a creature is enough to destroy it.)",['Flying']
9b0ef635-3642-484a-beb9-d977e6cca9aa,Ancient Stirrings,j22,Jumpstart 2022,common,Sorcery,['G'],['G'],{G},,,Look at the top five cards of your library. You may reveal a colorless card from among them and put it into your hand. Then put the rest on the bottom of your library in any order.,[]
9b53aa90-f8d6-4cbc-9836-9e4d95ea74f7,Young Pyromancer,j22,Jumpstart 2022,uncommon,Creature — Human Shaman,['R'],['R'],{1}{R},2,1,"Whenever you cast an instant or sorcery spell, create a 1/1 red Elemental creature token.",[]
9b65852b-b748-4263-a5aa-7a44e891c582,Thraben Inspector,j22,Jumpstart 2022,common,Creature — Human Soldier,['W'],['W'],{W},1,2,"When Thraben Inspector enters the battlefield, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")",['Investigate']
9ba21250-baae-4f40-8efc-6a58a287bcdc,Crashing Tide,j22,Jumpstart 2022,common,Sorcery,['U'],['U'],{2}{U},,,"This spell has flash as long as you control a Merfolk.
Return target creature to its owner's hand.
Draw a card.",[]
9bb9d872-3ea5-4f8a-891e-00707c4ff5c0,Divine Verdict,j22,Jumpstart 2022,common,Instant,['W'],['W'],{3}{W},,,Destroy target attacking or blocking creature.,[]
9bd6ce1b-a28f-45d5-8643-cc4d955a2350,Bone Picker,j22,Jumpstart 2022,uncommon,Creature — Bird,['B'],['B'],{3}{B},3,2,"This spell costs {3} less to cast if a creature died this turn.
Flying, deathtouch","['Deathtouch', 'Flying']"
9c0c688b-7eb4-4741-9f6f-6f8d21b22cc5,War-Name Aspirant,j22,Jumpstart 2022,uncommon,Creature — Human Warrior,['R'],['R'],{1}{R},2,1,"Raid — War-Name Aspirant enters the battlefield with a +1/+1 counter on it if you attacked this turn.
War-Name Aspirant can't be blocked by creatures with power 1 or less.",['Raid']
9c2561e6-c5b6-4c88-896e-67b33b8cf6bc,Professional Face-Breaker,j22,Jumpstart 2022,rare,Creature — Human Warrior,['R'],['R'],{2}{R},2,3,"Menace
Whenever one or more creatures you control deal combat damage to a player, create a Treasure token.
Sacrifice a Treasure: Exile the top card of your library. You may play that card this turn.","['Treasure', 'Menace']"
9c61e0ef-4dc7-4acc-a4a1-e63c35a854ba,"Vito, Thorn of the Dusk Rose",j22,Jumpstart 2022,rare,Legendary Creature — Vampire Cleric,['B'],['B'],{2}{B},1,3,"Whenever you gain life, target opponent loses that much life.
{3}{B}{B}: Creatures you control gain lifelink until end of turn.",[]
9c78da23-e7ec-4a3d-9f79-09fb86993b26,Deadly Plot,j22,Jumpstart 2022,uncommon,Instant,['B'],['B'],{3}{B},,,"Choose one —
• Destroy target creature or planeswalker.
• Return target Zombie creature card from your graveyard to the battlefield tapped.",[]
9c9b5d44-a314-4d72-b4fe-25d6921d51cb,Drannith Stinger,j22,Jumpstart 2022,common,Creature — Human Wizard,['R'],['R'],{1}{R},2,2,"Whenever you cycle another card, Drannith Stinger deals 1 damage to each opponent.
Cycling {1} ({1}, Discard this card: Draw a card.)",['Cycling']
9c9cfcac-4912-4b34-b00e-16a18ee49823,Mesa Lynx,j22,Jumpstart 2022,common,Creature — Cat,['W'],['W'],{1}{W},2,1,"As long as it's not your turn, Mesa Lynx gets +0/+2.",[]
9ca05c60-edef-4107-bd86-31b7d4a38398,Battle Squadron,j22,Jumpstart 2022,uncommon,Creature — Goblin,['R'],['R'],{3}{R}{R},*,*,"Flying
Battle Squadron's power and toughness are each equal to the number of creatures you control.",['Flying']
9d1a9476-83bf-42a5-8194-b3681e3c95e8,Swift Kick,j22,Jumpstart 2022,common,Instant,['R'],['R'],{3}{R},,,Target creature you control gets +1/+0 until end of turn. It fights target creature you don't control.,['Fight']
9d4aef6f-10f8-4376-8518-a3165d0df062,Tree of Perdition,j22,Jumpstart 2022,mythic,Creature — Plant,['B'],['B'],{3}{B},0,13,"Defender
{T}: Exchange target opponent's life total with Tree of Perdition's toughness.",['Defender']
9d4b8bde-412b-4d12-b296-7364c95e0510,Plains,j22,Jumpstart 2022,common,Basic Land — Plains,[],['W'],,,,({T}: Add {W}.),[]
9d8eb805-70ac-4680-bcee-83ed40b43881,Settle Beyond Reality,j22,Jumpstart 2022,common,Sorcery,['W'],['W'],{4}{W},,,"Choose one or both —
• Exile target creature you don't control.
• Exile target creature you control, then return it to the battlefield under its owner's control.",[]
9d986229-c8d5-462c-bf74-ae94326a5aa0,Infernal Idol,j22,Jumpstart 2022,common,Artifact,[],['B'],{3},,,"{T}: Add {B}.
{1}{B}{B}, {T}, Sacrifice Infernal Idol: You draw two cards and you lose 2 life.",[]
9db61b56-6bfb-448f-ae6d-932d96760917,Grotesque Mutation,j22,Jumpstart 2022,common,Instant,['B'],['B'],{1}{B},,,Target creature gets +3/+1 and gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.),[]
9e537802-164f-4ba2-8f3a-9ebc845e05fd,Phyrexian Plaguelord,j22,Jumpstart 2022,rare,Creature — Phyrexian Carrier,['B'],['B'],{3}{B}{B},4,4,"{T}, Sacrifice Phyrexian Plaguelord: Target creature gets -4/-4 until end of turn.
Sacrifice a creature: Target creature gets -1/-1 until end of turn.",[]
9e66b0f2-262e-4feb-8ae5-ad1f60b6611c,"Isamaru, Hound of Konda",j22,Jumpstart 2022,rare,Legendary Creature — Dog,['W'],['W'],{W},2,2,,[]
9e9e4e1a-9c21-4296-9bfc-ba1c007c1cdd,Gideon's Lawkeeper,j22,Jumpstart 2022,common,Creature — Human Soldier,['W'],['W'],{W},1,1,"{W}, {T}: Tap target creature.",[]
9eca56b1-0e1f-4473-a427-fba3f8200b2e,Vial of Dragonfire,j22,Jumpstart 2022,common,Artifact,[],[],{2},,,"{2}, {T}, Sacrifice Vial of Dragonfire: It deals 2 damage to target creature.",[]
9f37c5b6-a59c-45cd-9a99-e9357fe9ea1b,Rhystic Study,j22,Jumpstart 2022,rare,Enchantment,['U'],['U'],{2}{U},,,"Whenever an opponent casts a spell, you may draw a card unless that player pays {1}.",[]
9fdd4db9-8cab-4df2-ae65-0d7546c2d06b,Skullslither Worm,j22,Jumpstart 2022,uncommon,Creature — Worm,['B'],['B'],{3}{B},3,3,"When Skullslither Worm enters the battlefield, each opponent discards a card. For each opponent who can't, put two +1/+1 counters on Skullslither Worm.",[]
a0e262a3-0e69-4d61-8143-b9d137c31496,Spellstutter Sprite,j22,Jumpstart 2022,common,Creature — Faerie Wizard,['U'],['U'],{1}{U},1,1,"Flash
Flying
When Spellstutter Sprite enters the battlefield, counter target spell with mana value X or less, where X is the number of Faeries you control.","['Flying', 'Flash']"
a135d748-0da5-4ec4-a7cc-b0b731cb272c,Corpse Churn,j22,Jumpstart 2022,common,Instant,['B'],['B'],{1}{B},,,"Mill three cards, then you may return a creature card from your graveyard to your hand. (To mill a card, put the top card of your library into your graveyard.)",['Mill']
a1501d59-b253-4449-966f-8922803d84a0,Forgotten Cave,j22,Jumpstart 2022,common,Land,[],['R'],,,,"Forgotten Cave enters the battlefield tapped.
{T}: Add {R}.
Cycling {R} ({R}, Discard this card: Draw a card.)",['Cycling']
a175c5cf-b33d-481d-b093-57072f6f671e,Elderleaf Mentor,j22,Jumpstart 2022,common,Creature — Elf Warrior,['G'],['G'],{3}{G},3,2,"When Elderleaf Mentor enters the battlefield, create a 1/1 green Elf Warrior creature token.",[]
a193b7b6-0ec6-4225-9f23-67294a957f06,Miraculous Recovery,j22,Jumpstart 2022,uncommon,Instant,['W'],['W'],{4}{W},,,Return target creature card from your graveyard to the battlefield. Put a +1/+1 counter on it.,[]
a1a4dce7-f13a-4109-8da0-81da89397eb0,Undead Augur,j22,Jumpstart 2022,uncommon,Creature — Zombie Wizard,['B'],['B'],{B}{B},2,2,"Whenever Undead Augur or another Zombie you control dies, you draw a card and you lose 1 life.",[]
a1cdfbb2-8c85-4302-9114-de25f59af10e,Pillar of Flame,j22,Jumpstart 2022,common,Sorcery,['R'],['R'],{R},,,"Pillar of Flame deals 2 damage to any target. If a creature dealt damage this way would die this turn, exile it instead.",[]
a1cfd796-50a5-404f-acc1-21dbf543ccc1,Mountain,j22,Jumpstart 2022,common,Basic Land — Mountain,[],['R'],,,,({T}: Add {R}.),[]
a1db6ef2-92a7-4dc1-bb7f-f9ad1dd76593,Task Force,j22,Jumpstart 2022,common,Creature — Human Rebel,['W'],['W'],{2}{W},1,3,"Whenever Task Force becomes the target of a spell or ability, it gets +0/+3 until end of turn.",[]
a1e9077e-084c-4146-8330-567f815bd3d9,Heart-Piercer Bow,j22,Jumpstart 2022,common,Artifact — Equipment,[],[],{2},,,"Whenever equipped creature attacks, Heart-Piercer Bow deals 1 damage to target creature defending player controls.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",['Equip']
a2494e2a-847a-4605-80dd-a5a6ce80abf5,Weldfast Wingsmith,j22,Jumpstart 2022,common,Creature — Human Artificer,['U'],['U'],{3}{U},3,3,"Whenever an artifact enters the battlefield under your control, Weldfast Wingsmith gains flying until end of turn.",[]
a296bf5f-3358-4bd1-83b0-3220aaba049f,Nested Ghoul,j22,Jumpstart 2022,uncommon,Creature — Phyrexian Zombie Warrior,['B'],['B'],{3}{B}{B},4,2,"Whenever a source deals damage to Nested Ghoul, create a 2/2 black Phyrexian Zombie creature token.",[]
a35a27ba-bd56-4f07-bd29-260180bd5eb0,Evolving Wilds,j22,Jumpstart 2022,common,Land,[],[],,,,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",[]
a397551c-5609-4353-aa43-504af1b27f5a,Mistwalker,j22,Jumpstart 2022,common,Creature — Shapeshifter,['U'],['U'],{2}{U},1,4,"Changeling (This card is every creature type.)
Flying
{1}{U}: Mistwalker gets +1/-1 until end of turn.","['Changeling', 'Flying']"
a3fd4e1d-359c-46b3-ae99-50a4b90b3032,Iron Bully,j22,Jumpstart 2022,common,Artifact Creature — Golem,[],[],{3},1,1,"Menace (This creature can't be blocked except by two or more creatures.)
When Iron Bully enters the battlefield, put a +1/+1 counter on target creature.",['Menace']
a4277a7f-13c3-4e7b-a489-3116ae9d21bc,Raze the Effigy,j22,Jumpstart 2022,common,Instant,['R'],['R'],{R},,,"Choose one —
• Destroy target artifact.
• Target attacking creature gets +2/+2 until end of turn.",[]
a44d8329-fe4c-4102-a5ee-3c058b84e315,Serum Visions,j22,Jumpstart 2022,uncommon,Sorcery,['U'],['U'],{U},,,Draw a card. Scry 2.,['Scry']
a46f4a46-50ee-4a1f-8ebf-36689e8184a6,Thermo-Alchemist,j22,Jumpstart 2022,common,Creature — Human Shaman,['R'],['R'],{1}{R},0,3,"Defender
{T}: Thermo-Alchemist deals 1 damage to each opponent.
Whenever you cast an instant or sorcery spell, untap Thermo-Alchemist.",['Defender']
a4832271-ba68-4bed-a0ee-9da4bc3bedaa,Ob Nixilis's Cruelty,j22,Jumpstart 2022,common,Instant,['B'],['B'],{2}{B},,,"Target creature gets -5/-5 until end of turn. If that creature would die this turn, exile it instead.",[]
a48e29ea-d7b4-4255-83da-f29b312f1813,Condescend,j22,Jumpstart 2022,uncommon,Instant,['U'],['U'],{X}{U},,,"Counter target spell unless its controller pays {X}. Scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",['Scry']
a4c50249-4039-4442-bc6c-a9318f8ffe9d,Hour of Reckoning,j22,Jumpstart 2022,rare,Sorcery,['W'],['W'],{4}{W}{W}{W},,,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Destroy all nontoken creatures.",['Convoke']
a506f54f-b25b-4b15-99b9-cdf0af9df79a,Moment of Craving,j22,Jumpstart 2022,common,Instant,['B'],['B'],{1}{B},,,Target creature gets -2/-2 until end of turn. You gain 2 life.,[]
a53d3ce5-3e71-44f1-ab0e-98d399287722,Doomed Dissenter,j22,Jumpstart 2022,common,Creature — Human,['B'],['B'],{1}{B},1,1,"When Doomed Dissenter dies, create a 2/2 black Zombie creature token.",[]
